1,6.198883056640625e-06
5000,0.0009100437164306641
9999,0.0018627643585205078
14998,0.002682209014892578
19997,0.003915071487426758
24996,0.004554033279418945
29995,0.005121946334838867
34994,0.006115913391113281
39993,0.006818056106567383
44992,0.008252382278442383
49991,0.017061948776245117
54990,0.020466089248657227
59989,0.012920856475830078
64988,0.012372970581054688
69987,0.01778411865234375
74986,0.014635086059570312
79985,0.018199920654296875
84984,0.014667034149169922
89983,0.028512954711914062
94982,0.0177767276763916
