1,4.0531158447265625e-06
5000,0.0003380775451660156
9999,0.0007169246673583984
14998,0.001009225845336914
19997,0.0014469623565673828
24996,0.0013413429260253906
29995,0.0033540725708007812
34994,0.002251863479614258
39993,0.002485990524291992
44992,0.004073143005371094
49991,0.0029578208923339844
54990,0.0029418468475341797
59989,0.0033006668090820312
64988,0.0034859180450439453
69987,0.004268169403076172
74986,0.004292964935302734
79985,0.005322933197021484
84984,0.004698038101196289
89983,0.004995822906494141
94982,0.011713743209838867
