1,1.1920928955078125e-05
5000,8.893013000488281e-05
9999,0.00017595291137695312
14998,0.00015783309936523438
19997,0.0003027915954589844
24996,0.0002617835998535156
29995,0.0007162094116210938
34994,0.00042819976806640625
39993,0.0008420944213867188
44992,0.00086212158203125
49991,0.0005588531494140625
54990,0.0007510185241699219
59989,0.0009648799896240234
64988,0.0009720325469970703
69987,0.0015799999237060547
74986,0.0011360645294189453
79985,0.0008189678192138672
84984,0.0009670257568359375
89983,0.0019178390502929688
94982,0.0011138916015625
