2,3.814697265625e-06
5001,0.0007631778717041016
10000,0.0011229515075683594
14999,0.0018460750579833984
19998,0.0011320114135742188
24997,0.0017709732055664062
29996,0.002017974853515625
34995,0.005432844161987305
39994,0.002119779586791992
44993,0.0023708343505859375
49992,0.0030813217163085938
54991,0.0061681270599365234
59990,0.007107734680175781
64989,0.003548860549926758
69988,0.0041882991790771484
74987,0.004480838775634766
79986,0.005945920944213867
84985,0.004722118377685547
89984,0.00478816032409668
94983,0.005111217498779297
